Time,Mx_f,My_f,Mz_f,B_z,a1,a2,b1,b2,f1,f2
0.001,-0.005359639839738561,0.9980127406715282,-0.0453063024388867,-9,810,807,772,549,-2,-1
0.003,-0.024974152415096366,0.9926833397683952,0.0942575314119822,-17,348,145,893,980,-3,0
0.015,0.019051493445671367,-0.47046265752736716,0.8595059077635371,18,696,527,923,677,1,3
0.013,-0.0015361299219098423,-0.44681653014003875,0.875343044170831,12,901,996,131,846,1,-1
0.006,0.0024372302918706772,0.4575789274353343,0.8809010864803594,-15,236,891,425,698,1,-3
0.013,0.004539377629926503,-0.8064853062514475,0.5610942296477072,3,668,708,231,443,2,0
0.008,2.3173561109895638e-05,-0.04584036563308186,0.9884538240514773,12,832,733,386,690,2,-1
0.002,0.004449286090163015,0.5881683365813194,-0.8055226560666959,3,714,542,343,116,2,0
0.005,0.019525650226005633,0.5528841560150114,-0.8251869651044124,17,823,944,744,440,-1,-3
0.002,0.007371056934488579,0.8949197400371384,-0.44090061899925587,5,424,591,469,852,2,-2
0.013,0.00033271221410682627,0.9365315495596184,0.3006082790759179,-13,969,578,400,576,-2,0
0.013,0.0011970064894243234,0.5574425740327634,0.8105600747885335,-7,650,363,342,939,-1,0
0.009,0.0009593647399494407,-0.22266741528864925,0.9626271924706323,-15,535,836,956,539,2,-2
0.013,0.008408040474394795,-0.037918073976977704,-0.982314436695198,0,373,355,959,722,2,0
0.011,-0.0073141418109754905,0.4460190451388216,0.8794740226791649,-18,643,542,528,347,2,1
0.013,0.005366507692749867,0.26447216401746876,-0.946810120282678,3,145,559,775,705,1,3
0.014,-0.013843827571090166,-0.8124323440068978,-0.5505772902802437,-3,147,596,212,190,-2,0
0.01,-0.012226600690639881,-0.8169846010991174,0.5523212712352974,-14,486,673,507,728,1,-2
0.005,-0.02466688726190725,-0.4021736431141039,-0.9080749621961934,-9,423,289,648,550,-1,1
0.007,0.002524996385916309,-0.4870956519524302,0.8620210221130771,16,304,520,562,551,1,-1
0.015,-0.026590541894834188,0.9744983346585989,-0.11026108206197696,-15,664,286,660,562,1,0
0.002,0.008021395291863955,0.36671123224664537,-0.927477163213589,6,658,725,319,125,-1,-3
0.006,-0.008186662601490018,0.8160870948546254,-0.5644295968443606,-13,505,905,538,944,1,-3
0.01,-0.003956068518414001,-0.986042232299315,-0.026546337477306198,-3,205,892,375,496,1,-1
0.007,0.020480070638860433,0.9849842360525367,-0.1101267208713182,16,381,757,277,958,0,-1
0.015,-0.002752705409922779,-0.8394846910819906,0.5052435805735918,14,463,725,762,558,-1,0
0.015,0.0629435913771848,-0.9414546724809819,0.25790850263373327,2,163,169,398,888,3,0
0.009,-0.04322323940056199,-0.9246214506911331,0.3420884985589114,-4,249,314,170,596,-3,-3
0.011,-0.006463062764794697,0.4551172046700164,0.8748157400504196,-20,777,409,370,362,3,0
0.009,0.08444163698302364,-0.6551530317537516,-0.7347690827647797,14,243,187,129,847,3,1
0.003,1.8286220509687096e-05,-0.9090424439872836,0.40600096476907765,-1,739,972,336,101,0,2
0.004,0.01675378313210467,0.24329269397926873,-0.96439151312084,8,354,370,832,225,-3,2
0.006,0.001412762974097331,-0.09024815038228519,0.9879264109179707,1,315,717,671,327,3,2
0.003,-0.008466199793424542,0.8416600064221458,0.5372921423333981,-5,231,104,402,115,2,-3
0.012,-0.01309836948217463,-0.8954786148128633,-0.4077176229354932,0,155,726,108,204,-3,-3
0.009,0.01357459907946582,0.9881180047337754,-0.03790072203506562,-8,459,418,639,689,-3,-1
0.007,0.0021791460163884573,0.921700770978778,-0.3644739402422959,4,222,954,183,453,-2,2
0.003,-0.015147099053120033,0.7127427865834116,-0.6958353290126187,-7,504,278,693,536,-2,3
0.011,0.0024576458758629413,-0.4063233087608933,0.8976805655398339,11,792,883,241,217,2,1
0.009,0.0037069229441488915,0.2971782672480505,0.9430562098534782,11,443,289,140,708,-1,-1
0.002,-0.015244710693284673,-0.39003840553830177,-0.9178250233620481,-15,955,817,459,299,2,0
0.006,0.01867798345188677,-0.9909489919963855,0.020848024188019145,-15,546,243,749,917,3,2
0.001,0.004981980938318021,0.9388743098289501,0.34233020455180785,8,429,793,760,106,-3,2
0.008,-0.017504996352933417,-0.596409417629289,-0.7893835030162659,-19,572,687,439,291,3,2
0.015,-0.0028989836504291415,0.13552116999847416,0.9711972937850842,-10,705,980,529,390,3,2
0.015,0.0011627518771549163,0.3381776635569434,-0.920335207946271,-2,815,209,335,547,-3,-1
0.004,8.523752963418124e-07,-0.003086027914831979,0.9947563797550194,9,949,621,516,147,0,2
0.005,-0.0010617615077673933,0.41127998781411523,0.9047501279654404,5,904,438,324,205,1,3
0.013,-0.01778909020124805,0.9223715397868079,-0.34060331215927314,-6,168,947,218,512,-2,3
0.009,0.002492101396866637,-0.8494522004012969,0.5022367557072287,11,256,327,182,410,2,-2
0.011,-0.0025786011375544702,0.6051010857161758,-0.7781147886881925,-2,834,534,442,944,0,0
0.012,0.005447816360456099,0.844469136309244,0.5072284437205654,-17,991,142,303,865,-2,-1
0.012,-0.021465028081112333,0.8053286472433276,0.5680392715975204,17,218,385,718,745,0,3
0.015,0.022384428360089737,0.8809093599092598,0.4313986773410534,19,659,672,328,592,-1,-2
0.012,0.026681850897578355,0.3147945617748735,-0.9322934184627812,18,412,870,571,921,-3,2
0.009,0.017931224109685763,-0.9873577860515396,0.02048748341474575,18,865,359,471,256,1,0
0.006,0.0030584461380742667,-0.23093160254286632,0.9645949694211624,-13,272,736,671,139,3,3
0.001,0.0032032030219277035,0.5153259147910482,0.8568052433749973,12,395,147,977,301,-1,3
0.003,0.010275515735506571,-0.9692316385682311,-0.22810433161989563,12,669,825,829,505,-1,2
0.015,0.00269080205928769,0.5337328968951368,0.8233818790185489,15,596,280,732,346,0,0
0.001,0.005403503638185324,0.9139000056766424,0.40443094307060656,9,186,969,762,993,1,-3
0.013,0.0050825873950363885,0.18354537763818954,-0.9657755164025426,2,300,894,279,773,-2,-3
0.005,0.014063901288047263,0.5815370600308862,-0.8053719147057684,10,990,770,964,829,-2,-2
0.008,-0.011495576120895502,-0.7380469217481391,0.6572920592053372,11,160,520,428,936,-2,-1
0.015,-0.0035089008649850694,-0.5001003194434143,0.8427875378893637,6,293,928,163,996,2,-1
0.001,0.006205765266865748,0.8362849762297376,0.5474075040925824,11,820,172,802,767,-1,-3
0.003,0.013865050538997652,-0.9798889879837616,0.17573573271494677,20,781,849,861,944,1,1
0.011,-0.033707498126803605,-0.9639694625463363,-0.20050999335912645,-5,435,546,766,766,-2,-1
0.008,-0.04109759403100708,-0.008426299372072364,-0.9886532343073647,-10,209,185,285,210,1,2
0.008,0.004694010391124961,0.9353387184755798,0.3256159861700347,10,551,389,604,110,0,3
0.011,0.020122072207357677,0.9494229850726387,0.26823905588518887,15,476,213,328,205,-1,0
0.011,-0.0006222245726900089,-0.15858245767569265,0.9727004285346108,-19,995,704,970,805,2,-3
0.013,0.01975923782031612,0.049646985560664804,-0.9816263407161646,17,697,991,472,666,-3,2
0.01,0.051398734987706064,-0.7993229133336626,-0.5758673147557045,-7,266,143,883,313,2,3
0.008,-0.007311785676812734,0.6425302229929056,-0.7526254180897407,-4,642,448,360,681,-3,2
0.013,0.03365799113992303,-0.5633847080723161,-0.8048638256152395,1,429,343,375,880,2,2
0.001,0.003910098776031139,0.95239126510697,0.3026031373768703,7,650,614,788,315,1,-3
0.008,0.003282743265684055,-0.6267167057660616,0.7651550195336748,12,713,772,425,355,1,0
0.001,-0.0031779414596823314,0.9990687467036826,0.0056305738768902686,-5,744,822,590,285,1,-2
0.007,-0.01860300547610027,-0.8701093101008599,0.4713030711139392,-18,322,422,269,312,1,-3
0.014,-0.0030624588958463577,0.5282736658436957,0.8283554288535027,18,778,160,182,597,1,1
0.012,0.00045830962537763965,-0.4678459619192336,0.8654317536645698,15,103,903,446,224,1,-3
0.009,0.0020926946659013137,-0.26845002678381835,-0.9511015133222736,-1,932,146,116,647,3,1
0.012,-0.011690277076481325,-0.818985225396821,-0.5457312981882761,2,887,504,655,884,0,-2
0.014,0.01962918613578595,-0.9721786865123521,0.13143917679698103,18,258,986,722,454,-1,3
0.002,-0.018231832455311948,0.9059893485861412,-0.4174010201805262,-13,190,812,220,347,0,-1
0.011,0.019399831701804315,0.9001663962121206,0.40269611169015335,0,833,414,799,966,-2,-1
0.012,-0.010387215541397184,-0.03235113113716469,-0.9837872095051241,-6,610,702,811,862,2,-3
0.009,-0.02083874351658366,0.2051318852700606,-0.9664984105111336,-11,556,468,620,792,3,1
0.002,0.006881785299458508,0.49233931876024384,0.8700484308354648,19,132,126,958,719,3,-2
0.003,0.0003517266051886882,-0.24671424383354407,-0.9650399755788216,3,394,737,739,658,-3,0
0.012,0.003561586091075714,0.18914813867884156,0.9661825382327687,12,977,610,803,622,-3,0
0.006,0.021327792988486947,0.990618580851102,0.060065864019981555,19,687,612,646,852,1,-3
0.014,-0.05933661580867643,-0.040101983257776086,-0.979167593285506,-19,302,374,828,814,-1,0
0.001,-0.001953977890738348,0.880632803973814,0.4726630566226113,-4,586,493,427,543,0,0
0.001,-0.006792609122477953,0.7438698675561823,0.6677644066670196,-20,226,614,895,832,-3,0
0.007,-0.02081338776367036,0.5113760140213125,-0.8484603280694798,-15,844,425,400,954,1,-1
0.01,-0.03644295562125245,0.6618528124890942,-0.7313626162353618,-19,228,641,622,826,-3,2
0.001,0.0029291645499708884,0.8131990857084187,0.581230258680135,5,149,802,619,888,-3,0
0.015,0.00535050849251305,0.25004260119545424,0.9483358468366848,-10,733,541,846,313,-3,2
0.006,-0.003737269820046107,-0.2474982415257449,0.9604521605761197,-15,887,118,491,887,1,-3
0.004,0.0037177136950681546,0.6445350793664186,0.7582621660525918,1,879,868,929,225,-3,1
0.001,-0.01124849228146602,0.9479890553913617,-0.3146070637081193,-16,913,979,531,285,3,-2
0.01,0.01701805760612962,0.8497583536651251,-0.5022710281514617,1,262,577,363,271,-3,-3
0.01,0.0005123497432858667,0.19884276047495608,0.9669306817542213,4,549,728,401,547,2,-2
0.012,-0.0017478977264502125,-0.5388092941721657,0.8230355383179802,5,332,667,487,679,2,-2
0.003,-0.0038981334515153687,-0.8379665028531758,0.5375925387471446,-15,993,768,542,202,0,0
0.007,0.07242681848475445,-0.7813103172006811,-0.6045727898230043,18,123,456,497,121,3,1
0.009,0.008233069230287687,0.9847580971099551,0.08775040918891694,-4,570,991,993,426,-2,0
0.013,0.02226942502814797,0.9787028754028525,-0.09534572381799626,18,241,854,375,702,-3,1
0.008,0.03980412183656312,-0.5971042225275349,-0.7879539065830117,9,261,213,339,446,1,0
0.01,-0.00967133885414213,0.5631466844768919,-0.8105223070253924,-5,499,383,584,940,3,-2
0.009,0.009192140914003577,-0.8761655378328831,0.45564220094903557,14,367,908,516,947,1,0
0.002,0.008779193188412695,0.8130732751415521,-0.5778706587227717,6,216,879,889,863,1,-2
0.015,0.013941465788353527,0.4564325107993653,-0.8676897781224882,11,805,210,510,240,1,3
0.006,-0.031875077569682254,-0.9741975949538723,0.1802892639750885,-5,316,500,840,691,-3,-1
0.014,-0.03198649898049584,-0.28251959148532985,-0.93972349855115,-17,835,308,732,719,2,-3
0.015,-0.010337400666548235,0.857692610568612,0.4763173343154855,4,330,998,412,832,-3,3
0.009,0.00035895791800899084,0.5878913031537942,0.794967674853542,-15,976,491,826,745,1,-2
0.011,0.006528419885027479,0.12964034815891082,-0.9770721423446098,3,469,376,937,138,0,-3
0.01,0.006377412286613428,-0.6764274098920446,-0.7185532323108622,-14,855,163,683,516,3,3
0.003,-0.004183799405628128,0.5765252510637714,-0.8123077911860495,-2,133,709,200,186,3,-2
0.003,0.0036295443414822185,0.3499607768382183,-0.932552592524409,1,741,187,384,631,2,1
0.004,-0.014941060540486203,-0.9788198819850215,0.17334566843592275,-16,873,349,168,644,1,-2
0.015,-0.010280699514299203,-0.7748303947718032,0.5996471214980327,10,574,622,321,556,1,-3
0.014,0.0014201718905852232,0.9719776692926649,-0.14097258551021669,1,910,559,244,169,-1,1
0.009,-0.01994399579739519,0.020571107450819692,-0.9878384932112946,-8,532,513,774,314,-3,-2
0.003,-0.00334875584781989,-0.8412634445939433,0.532421017169427,-11,866,893,487,229,-2,3
0.015,-0.002668650012623926,0.23902593762721752,0.9516446332658576,15,199,236,334,453,0,1
0.009,0.002477024641514644,0.9316575750200989,0.33120477720304003,2,548,985,341,497,2,-2
0.01,0.004326583353168821,-0.787252158202609,-0.5949589684379589,3,888,147,464,246,1,-2
0.009,0.0006526182279731507,-0.1267342163163898,0.9799754696412959,5,789,593,610,682,-1,2
0.006,-0.003904781057404673,0.2983169488448697,0.9466029551387584,-16,323,775,640,755,2,1
0.008,0.016868774081322865,0.7457941088114379,0.6515509124948606,-4,751,141,947,521,-2,-2
0.001,-0.012732842362494888,0.9951370792482237,-0.08715386225787258,-19,760,899,293,996,-2,2
0.015,-0.037999814846831896,-0.6123351540763816,0.7640805544349712,-20,598,613,757,979,-2,-3
0.007,0.016335875690508553,0.8211811155550436,-0.5545423143206247,11,451,756,158,291,-2,-1
0.014,0.016968029658127198,0.7775755943408309,0.6017834553470158,8,164,350,559,858,-1,0
0.012,0.00015617796284111653,0.7507592258902878,0.6374340001926501,-16,793,850,660,609,-1,0
0.001,-0.005492698727430455,0.8395480499236118,0.5423887390571346,-14,537,461,627,179,-3,-3
0.006,-0.042859805956305966,0.6720327684276987,-0.7289072892496641,-10,180,220,741,314,0,1
0.003,0.023326633467594206,0.9838044121659281,-0.15965420283485587,9,108,470,921,769,-1,-3
0.007,-0.014824643592401562,-0.9867773212095243,0.08361588295686595,-11,732,851,341,829,2,-3
0.013,0.004525541299216619,0.9706886109497265,0.1597493743272159,-5,543,532,758,817,-1,0
0.007,-0.004571694853604266,0.7847983268274619,-0.6050882430296399,-2,436,780,904,566,0,1
0.007,0.043884579522337555,-0.8973653056503619,-0.4166361688210015,20,153,458,372,322,-3,3
0.004,0.0009183657335603646,0.3514404861142655,0.930902086625842,-14,887,774,315,885,0,-2
0.01,-0.0038017691517787137,-0.8797249311617393,0.4438374501815028,12,145,373,506,153,-2,1
0.012,-0.061178262164652095,-0.9048647843264788,-0.38172881071374987,-9,302,581,217,904,-3,-3
0.01,-0.011490715621173948,-0.967666246207682,-0.19155030083423352,-19,382,698,880,902,-1,2
0.011,0.018378497905616152,-0.6270621247331108,-0.7602009271351546,10,577,914,989,578,3,-3
0.006,0.003440452663623939,0.7464222892616751,0.6546476104060085,-15,772,417,655,219,-3,-1
0.008,-0.011980944751828246,0.547072312801501,-0.8245252862929389,-9,769,336,840,290,-1,-1
0.015,-0.04373185921075498,0.9725104904771591,0.12318809445600121,-15,320,614,598,850,2,1
0.001,-0.003275763384453393,0.9094159971087964,0.4144589542156467,-6,288,856,593,400,1,0
0.002,0.005503369140467124,0.843158233788891,-0.5331261780303366,4,512,556,945,302,2,-3
0.001,-0.004771359608612956,0.9126876483113402,0.4071733050034876,-9,972,180,751,614,3,-3
0.015,-0.007799643702916953,0.6477180481027273,0.7371880911290455,-4,194,692,589,569,3,-2
0.013,0.009548041459747997,0.11156000938588705,-0.9766816472177802,8,848,835,134,622,-1,-2
0.015,0.030809887477166602,-0.25711728609287493,-0.9456969120000965,3,391,255,610,728,1,2
0.001,-0.0020362278115013204,0.9098328217034564,0.41354915166212436,-3,952,193,460,940,-3,3
0.001,-0.0052476298823319915,0.9960393859373586,0.07849641446514585,-8,765,728,615,197,2,0
0.002,-0.022022083565296675,0.939076973428913,0.3391761212378633,-18,479,134,725,189,2,3
0.005,-0.04786236774847918,0.44809597860094,-0.8853779280050811,-14,149,386,633,397,-1,3
0.003,0.04154011192034287,0.6625385796526214,-0.7427353429587653,19,130,675,112,736,0,3
0.009,0.011205346154980615,-0.6755245033474617,-0.7209520376520063,7,158,275,671,708,0,-1
0.012,-0.008290659334628706,0.8498471551961843,0.49935934629229173,19,330,280,612,303,1,3
0.007,0.003742095881743429,0.5580617071039584,0.8195692016501777,14,439,544,263,114,0,-3
0.014,-0.02648491431386416,0.45079046090607366,-0.8717906014160411,-16,745,343,501,819,-2,1
0.003,0.001350993791553699,-0.02811048140418182,-0.995672710263759,2,526,531,649,935,-2,0
0.003,0.007443276859644516,-0.9950855081377885,0.03300375627879601,18,859,723,514,945,-3,0
0.01,0.009202459925229426,0.9759551943267516,-0.1491016200513076,9,519,910,470,614,-2,1
0.008,0.0014415076610337734,0.8382485643298522,-0.5262828984920376,1,401,651,633,979,0,0
0.013,-0.022039343492946093,0.8745603375890093,0.45018103928810144,-13,512,539,493,498,0,3
0.004,-0.032992455676401716,0.4688004762602243,-0.8767648050559477,-13,156,507,348,867,0,3
0.015,0.05693659240390654,-0.9723444782396238,0.10729297570687577,19,717,442,890,551,3,1
0.011,0.021259894163847232,-0.8429716104434304,0.508837665421197,8,455,594,474,480,3,1
0.002,-0.019046182439488673,0.9594684207294804,-0.27335984302601785,-15,181,744,330,567,-3,-3
0.005,-0.009130843542228335,0.9728775980918283,-0.20241617920552216,-11,767,845,126,677,3,0
0.001,0.0011215751376004305,0.4727985540695476,0.8810212435328004,5,220,273,222,423,-3,2
0.004,0.001371841803296417,0.2833352613046024,0.9537903322631306,-6,681,962,161,698,-1,-3
0.004,-0.0048038059945646455,-0.9200377134644752,-0.37740868625886104,-15,171,910,164,926,2,3
0.005,-1.8198044535162997e-05,-0.26748514514762844,0.9564727294743832,-18,251,951,350,294,3,-2
0.006,0.027161816904544448,-0.22446529148560407,-0.9660591982828137,6,327,235,729,101,1,0
0.008,0.02879621840737054,-0.9594056850677767,-0.23735781326048383,-5,228,331,580,944,-1,3
0.005,0.005480824835075567,-0.8418944619113907,-0.5268855431937303,-1,358,473,478,428,3,-1
0.006,0.001559255420961053,0.9696992339459386,-0.21153035517729915,0,799,546,859,646,-2,2
0.013,0.019178584010707822,0.5505316114037326,-0.8142726710945172,14,857,789,149,758,-2,-1
0.002,0.004610419558082995,0.3066331997267889,-0.9490548231098526,3,552,863,609,144,1,2
0.003,-0.0022580251318086633,-0.8802550129172252,0.4651255534094352,-8,897,836,531,568,-3,3
0.004,0.002077699725245394,-0.9917082111427309,0.07033683691607026,-12,833,363,623,954,0,3
0.001,-0.0011852487847447983,0.5893663310968373,0.8076065135983148,-7,140,491,820,231,-2,-2
0.006,0.009329704469391674,0.9854537689796475,0.11935745345160553,19,614,675,744,205,2,-3
0.015,0.03184565276209242,0.5618531744146185,0.8035640927594759,20,646,651,866,940,-2,-3
0.014,-0.0005821558211157543,-0.5491218804633392,0.8129277239451085,19,576,279,914,448,-1,1
0.003,0.007185035574363807,-0.9901896053683412,-0.10447284883424648,11,942,594,287,558,-1,0
